CHAMP1_POSITION,CHAMP2_POSITION,YEAR,SEASON,TEAM,CHAMP1_TYPE,CHAMP2_TYPE,VICTORY,DEFEAT,TOTALPLAYED,PERCENTVICTORY,PERCENTDEFEAT
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']",['Aura'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']","['Blink', 'Sight', 'Untargetability']",17,21,38,0.4473684210526316,0.5526315789473685
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']","['Blink', 'Untargetability']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']","['Combat_status', 'Dash']",3,4,7,0.42857142857142855,0.5714285714285714
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']","['Combat_status', 'True_damage']",1,1,2,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']",['Combat_status'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']","['Dash', 'Untargetability']",5,5,10,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']",['Dash'],83,128,211,0.3933649289099526,0.6066350710900474
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']","['Debuff', 'Sight']",5,6,11,0.45454545454545453,0.5454545454545454
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']",['Debuff'],22,27,49,0.4489795918367347,0.5510204081632653
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']","['Magic_damage', 'Dash']",2,2,4,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']",['Magic_damage'],5,6,11,0.45454545454545453,0.5454545454545454
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']","['Physical_damage', 'Dash']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']",['Physical_damage'],12,15,27,0.4444444444444444,0.5555555555555556
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']","['Sight', 'Untargetability']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']",['Sight'],36,48,84,0.42857142857142855,0.5714285714285714
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']",['Spell_shield'],3,5,8,0.375,0.625
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']",['True_damage'],11,10,21,0.5238095238095238,0.47619047619047616
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Debuff']",['Untargetability'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight', 'Untargetability']","['Dash', 'Untargetability']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight', 'Untargetability']",['Sight'],0,2,2,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']","['Blink', 'Sight', 'Untargetability']",5,5,10,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']","['Combat_status', 'Dash']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']","['Dash', 'Sight']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']","['Dash', 'Untargetability']",0,2,2,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']",['Dash'],25,19,44,0.5681818181818182,0.4318181818181818
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']","['Debuff', 'Sight']",2,0,2,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']",['Debuff'],9,4,13,0.6923076923076923,0.3076923076923077
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']",['Magic_damage'],2,0,2,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']",['Physical_damage'],5,2,7,0.7142857142857143,0.2857142857142857
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']",['Sight'],5,12,17,0.29411764705882354,0.7058823529411765
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']",['Spell_shield'],0,3,3,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Sight']",['True_damage'],1,3,4,0.25,0.75
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']","['Blink', 'Magic_damage']",0,2,2,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']","['Blink', 'Sight', 'Untargetability']",1,3,4,0.25,0.75
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']","['Combat_status', 'Dash']",3,3,6,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']","['Combat_status', 'True_damage']",2,0,2,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']","['Dash', 'Sight', 'Untargetability']",0,2,2,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']",['Dash'],13,29,42,0.30952380952380953,0.6904761904761905
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']","['Debuff', 'Sight']",1,1,2,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']",['Debuff'],4,7,11,0.36363636363636365,0.6363636363636364
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']","['Magic_damage', 'Debuff']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']","['Magic_damage', 'Sight']",0,3,3,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']",['Magic_damage'],1,4,5,0.2,0.8
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']","['Physical_damage', 'Untargetability']",0,2,2,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']",['Physical_damage'],2,5,7,0.2857142857142857,0.7142857142857143
TOP_LANER,JUNGLER,2017,Summer,Red,"['Dash', 'Untargetability']",['Sight'],5,8,13,0.38461538461538464,0.6153846153846154
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],['Aura'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Blink', 'Magic_damage']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Blink', 'Sight', 'Untargetability']",65,58,123,0.5284552845528455,0.4715447154471545
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Blink', 'Untargetability']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Combat_status', 'Dash']",9,10,19,0.47368421052631576,0.5263157894736842
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Combat_status', 'True_damage']",0,3,3,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],['Combat_status'],0,2,2,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Dash', 'Sight', 'Untargetability']",1,2,3,0.3333333333333333,0.6666666666666666
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Dash', 'Sight']",2,4,6,0.3333333333333333,0.6666666666666666
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Dash', 'Untargetability']",12,25,37,0.32432432432432434,0.6756756756756757
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],['Dash'],309,356,665,0.46466165413533833,0.5353383458646617
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Debuff', 'Sight']",12,16,28,0.42857142857142855,0.5714285714285714
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],['Debuff'],67,89,156,0.42948717948717946,0.5705128205128205
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Magic_damage', 'Dash']",12,6,18,0.6666666666666666,0.3333333333333333
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Magic_damage', 'Sight']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],['Magic_damage'],13,21,34,0.38235294117647056,0.6176470588235294
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Physical_damage', 'Dash']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],"['Physical_damage', 'Untargetability']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],['Physical_damage'],39,43,82,0.47560975609756095,0.524390243902439
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],['Sight'],119,163,282,0.4219858156028369,0.5780141843971631
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],['Spell_shield'],12,16,28,0.42857142857142855,0.5714285714285714
TOP_LANER,JUNGLER,2017,Summer,Red,['Dash'],['True_damage'],33,26,59,0.559322033898305,0.4406779661016949
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Sight']","['Combat_status', 'Dash']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Sight']","['Combat_status', 'True_damage']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Sight']","['Dash', 'Untargetability']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Sight']",['Dash'],9,8,17,0.5294117647058824,0.47058823529411764
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Sight']",['Debuff'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Sight']",['Physical_damage'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Sight']",['Sight'],5,4,9,0.5555555555555556,0.4444444444444444
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Sight']",['Spell_shield'],1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Sight']",['True_damage'],2,0,2,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Untargetability']",['Dash'],2,2,4,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['Debuff', 'Untargetability']",['Sight'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Blink', 'Magic_damage']",3,2,5,0.6,0.4
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Blink', 'Sight', 'Untargetability']",19,14,33,0.5757575757575758,0.42424242424242425
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Combat_status', 'Dash']",2,3,5,0.4,0.6
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Combat_status', 'True_damage']",0,4,4,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Dash', 'Sight', 'Untargetability']",2,2,4,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Dash', 'Sight']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Dash', 'Untargetability']",6,11,17,0.35294117647058826,0.6470588235294118
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],['Dash'],126,121,247,0.5101214574898786,0.4898785425101215
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Debuff', 'Sight']",0,3,3,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],['Debuff'],14,25,39,0.358974358974359,0.6410256410256411
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Magic_damage', 'Dash']",2,4,6,0.3333333333333333,0.6666666666666666
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Magic_damage', 'Sight']",3,2,5,0.6,0.4
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],['Magic_damage'],3,6,9,0.3333333333333333,0.6666666666666666
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],"['Physical_damage', 'Untargetability']",3,2,5,0.6,0.4
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],['Physical_damage'],14,15,29,0.4827586206896552,0.5172413793103449
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],['Sight'],42,50,92,0.45652173913043476,0.5434782608695652
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],['Spell_shield'],1,1,2,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,['Debuff'],['True_damage'],11,8,19,0.5789473684210527,0.42105263157894735
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],"['Blink', 'Sight', 'Untargetability']",14,13,27,0.5185185185185185,0.48148148148148145
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],"['Combat_status', 'Dash']",1,1,2,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],"['Combat_status', 'True_damage']",0,2,2,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],"['Dash', 'Sight', 'Untargetability']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],"['Dash', 'Sight']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],"['Dash', 'Untargetability']",3,7,10,0.3,0.7
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],['Dash'],64,71,135,0.4740740740740741,0.5259259259259259
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],"['Debuff', 'Sight']",0,4,4,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],['Debuff'],9,17,26,0.34615384615384615,0.6538461538461539
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],"['Magic_damage', 'Dash']",2,2,4,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],['Magic_damage'],0,6,6,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],['Physical_damage'],7,5,12,0.5833333333333334,0.4166666666666667
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],['Sight'],25,35,60,0.4166666666666667,0.5833333333333334
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],['Spell_shield'],2,2,4,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,['Magic_damage'],['True_damage'],7,11,18,0.3888888888888889,0.6111111111111112
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']","['Blink', 'Sight', 'Untargetability']",4,0,4,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']",['Combat_status'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']","['Dash', 'Untargetability']",0,3,3,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']",['Dash'],10,7,17,0.5882352941176471,0.4117647058823529
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']","['Debuff', 'Sight']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']",['Debuff'],2,7,9,0.2222222222222222,0.7777777777777778
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']","['Magic_damage', 'Dash']",0,2,2,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']",['Magic_damage'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']",['Physical_damage'],2,3,5,0.4,0.6
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']",['Sight'],4,6,10,0.4,0.6
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'Dash']",['True_damage'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'True_damage']","['Dash', 'Untargetability']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'True_damage']",['Dash'],0,6,6,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'True_damage']","['Debuff', 'Sight']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'True_damage']",['Debuff'],0,3,3,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'True_damage']","['Magic_damage', 'Dash']",2,0,2,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'True_damage']",['Magic_damage'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'True_damage']",['Physical_damage'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'True_damage']",['Sight'],0,2,2,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['Physical_damage', 'True_damage']",['True_damage'],1,1,2,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],['Aura'],2,0,2,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],"['Blink', 'Sight', 'Untargetability']",7,6,13,0.5384615384615384,0.46153846153846156
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],"['Combat_status', 'Dash']",1,1,2,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],"['Combat_status', 'True_damage']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],"['Dash', 'Sight']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],"['Dash', 'Untargetability']",4,6,10,0.4,0.6
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],['Dash'],54,56,110,0.4909090909090909,0.509090909090909
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],['Debuff'],4,12,16,0.25,0.75
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],"['Magic_damage', 'Dash']",2,2,4,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],['Physical_damage'],4,10,14,0.2857142857142857,0.7142857142857143
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],['Sight'],21,21,42,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],['Spell_shield'],1,1,2,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,['Physical_damage'],['True_damage'],7,2,9,0.7777777777777778,0.2222222222222222
TOP_LANER,JUNGLER,2017,Summer,Red,"['Sight', 'Untargetability']","['Blink', 'Sight', 'Untargetability']",1,3,4,0.25,0.75
TOP_LANER,JUNGLER,2017,Summer,Red,"['Sight', 'Untargetability']","['Dash', 'Untargetability']",1,1,2,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['Sight', 'Untargetability']",['Dash'],2,3,5,0.4,0.6
TOP_LANER,JUNGLER,2017,Summer,Red,"['Sight', 'Untargetability']",['Sight'],3,5,8,0.375,0.625
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],['Aura'],1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Blink', 'Magic_damage']",0,4,4,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Blink', 'Sight', 'Untargetability']",15,19,34,0.4411764705882353,0.5588235294117647
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Combat_status', 'Dash']",6,5,11,0.5454545454545454,0.45454545454545453
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Combat_status', 'True_damage']",4,0,4,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],['Combat_status'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Dash', 'Sight', 'Untargetability']",0,4,4,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Dash', 'Sight']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Dash', 'Untargetability']",2,4,6,0.3333333333333333,0.6666666666666666
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],['Dash'],93,99,192,0.484375,0.515625
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Debuff', 'Sight']",4,3,7,0.5714285714285714,0.42857142857142855
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],['Debuff'],21,28,49,0.42857142857142855,0.5714285714285714
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Magic_damage', 'Debuff']",0,2,2,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Magic_damage', 'Sight']",0,6,6,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],['Magic_damage'],4,11,15,0.26666666666666666,0.7333333333333333
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],"['Physical_damage', 'Untargetability']",0,4,4,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],['Physical_damage'],13,14,27,0.48148148148148145,0.5185185185185185
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],['Sight'],30,34,64,0.46875,0.53125
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],['Spell_shield'],0,3,3,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['Sight'],['True_damage'],3,5,8,0.375,0.625
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']","['Blink', 'Sight', 'Untargetability']",6,6,12,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']","['Combat_status', 'Dash']",1,1,2,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']","['Combat_status', 'True_damage']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']",['Dash'],25,15,40,0.625,0.375
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']","['Debuff', 'Sight']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']",['Debuff'],4,2,6,0.6666666666666666,0.3333333333333333
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']","['Magic_damage', 'Dash']",2,2,4,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']",['Magic_damage'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']",['Physical_damage'],4,0,4,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']",['Sight'],10,11,21,0.47619047619047616,0.5238095238095238
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']",['Spell_shield'],1,3,4,0.25,0.75
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Dash']",['True_damage'],2,4,6,0.3333333333333333,0.6666666666666666
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Debuff']",['Dash'],1,2,3,0.3333333333333333,0.6666666666666666
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Debuff']",['Sight'],1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Debuff']",['Spell_shield'],1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Debuff']",['True_damage'],1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Sight']",['Dash'],1,2,3,0.3333333333333333,0.6666666666666666
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Sight']",['Sight'],1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Sight']",['Spell_shield'],1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Sight']",['True_damage'],1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']","['Blink', 'Sight', 'Untargetability']",6,6,12,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']","['Combat_status', 'Dash']",1,1,2,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']","['Combat_status', 'True_damage']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']",['Dash'],25,15,40,0.625,0.375
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']","['Debuff', 'Sight']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']",['Debuff'],4,2,6,0.6666666666666666,0.3333333333333333
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']","['Magic_damage', 'Dash']",2,2,4,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']",['Magic_damage'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']",['Physical_damage'],4,0,4,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']",['Sight'],10,11,21,0.47619047619047616,0.5238095238095238
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']",['Spell_shield'],1,3,4,0.25,0.75
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Spell_shield']",['True_damage'],2,4,6,0.3333333333333333,0.6666666666666666
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Untargetability']",['Dash'],2,2,4,0.5,0.5
TOP_LANER,JUNGLER,2017,Summer,Red,"['True_damage', 'Untargetability']",['Sight'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['True_damage'],"['Blink', 'Sight', 'Untargetability']",25,19,44,0.5681818181818182,0.4318181818181818
TOP_LANER,JUNGLER,2017,Summer,Red,['True_damage'],"['Combat_status', 'Dash']",4,2,6,0.6666666666666666,0.3333333333333333
TOP_LANER,JUNGLER,2017,Summer,Red,['True_damage'],"['Combat_status', 'True_damage']",2,1,3,0.6666666666666666,0.3333333333333333
TOP_LANER,JUNGLER,2017,Summer,Red,['True_damage'],['Combat_status'],0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['True_damage'],"['Dash', 'Sight', 'Untargetability']",0,1,1,0.0,1.0
TOP_LANER,JUNGLER,2017,Summer,Red,['True_damage'],"['Dash', 'Sight']",1,0,1,1.0,0.0
TOP_LANER,JUNGLER,2017,Summer,Red,['True_damage'],"['Dash', 'Untargetability']",2,5,7,0.2857142857142857,0.7142857142857143
TOP_LANER,JUNGLER,2017,Summer,Red,['True_damage'],['Dash'],104,91,195,0.5333333333333333,0.4666666666666667
